filename,category,text
doc_1801,sci.space,"Hi guys,
	I've been hearing lots of talk on the net about DC-X and DC-Y,
but none of the many posts actually explain what they are !!! Sorry if
this is a FAQ, but would somebody please explain to me what they are.
Reply by Email please . . . thanks.

	Andy

ajjb@adam4.bnsc.rl.ac.uk
-- "
doc_1802,talk.religion.misc,"To: margoli@watson.ibm.com (Larry Margolis)
From: anthony.landreneau@ozonehole.com

LM>>The rape has passed, there is nothing that will ever take that away.

LM>True.  But forcing her to remain pregnant continues the violation of
LM>her body for another 9 months.  I see this as being unbelievably cruel.

Life is not a ""violation"". As for cruel, killing a living being solely
because it exsist. That my friend is down right cold.

                                   Anthony


 * SLMR 2.1 * What's the difference between an Orange?
                      "
doc_1803,rec.sport.hockey,"Just some thoughts:

I don't usually like to post simply to make fun of a player,
but this time I couldn't resist.  During the Pens-Devils game
last night, second period, I think Kevin Stevens was in the
penalty box, Nicholls punched Kjell Samuellson in the face,
then raised his stick like a two handed sword to defend
himself!  All Kjell could do, at 8'7"" and 355 pounds, was laugh!

And speaking of Swedish Penguins defensemen, Ulf is getting a
little out of hand lately.  His cheap shots are getting more
frequent and more violent.  As everybody in the Meadowlands
except for the officials could see last night, he rammed the
butt of his stick down one of the Devil's throat.  I've always
supported the argument ""he does his job by being irritating,""
but he's starting to push it over the edge IMHO.  Of course,
Holik's chop to Barrasso's neck wasn't too sportsmanlike either.
It seems that he was following the ""The only way to beat the
Penguins is to injure them"" philosophy.

As my Modern Drama professor pointed out to me the other day,
Jagr was stoned pretty well Tuesday night, and last night as
well, although the 30 seconds he danced around the Devils end
was pretty exciting."
doc_1804,talk.religion.misc,"

pmy> ...Anyway, I've often wondered what business followers of Christ
pmy> would have with weapons.

fc> Didn't Christ tell his disciples to arm them selves, shortly
fc> before his crusifiction? (I believe the exact quote was along the
fc> lines of, ""If you have [something] sell it and buy a sword."")

  ""If you have a purse"" it was.

fc> Certainly, Christ said,

fc> ""Think not that I am come to send peace on earth: I came not to
fc> send peace but the sword.  For I am come to set a man at variance
fc> against his father, and the daugher against her mother...""

fc> [Matthew 10 34-35]

  Yes, He said this, but the sword that Jesus brought was the sword of
the Word of God, which divides between those that believe, and those
who do not, even right down a family.

Mark
--
Mark TOWFIQ | Business/Urgent: towfiq@Microdyne.COM  +1 508 392 9953 (fax 9962)
	      Other:   towfiq@Justice.Medford.MA.US  +1 617 488 2818"
doc_1805,sci.med,"
No, that's not how it works.


This may be through a different mechanism.


Tenderizing beef involves sprinking or marinading it in papain, an enzyme.
""Meat tenderizer"" packets might contain papain and MSG and seasonings, but
MSG doesn't act as a tenderizer.
"
doc_1806,talk.politics.misc,"{Sorry, Harel et al, but our doctors and most hospitals are still
private in Canada as well as in much of Western Europe.}


Wrong.  In better EC countries that use pure (but public) health
insurance (like we use in Canada) rather than self-enclosed HMO-like
socialized medicine, 30% of our costs comes from private supplementary
insurance and/or copayments.  France Magazine's Summer 1992 edition
has a fantastic presentation of their basic insurance coverage,
including a sample chart of copayment percentages.  For 1-30 days,
you're covered for 80% of the public hospital rate, 100% afterward.
With extra private insurance, you can get into a private hospital and
be covered for any differences beyond the public hospital rate.  The
public insurance covers 100% beyond 30 days, or the same cash amount
for a private hospital and the difference is paid out-of-pocket or
according to your supplementary private insurance.  Over 2/3rds of
French have some form of extra private insurance.  So, 30% of health
costs in Europe are out of private funds and not gleaned from other
taxes.  The GDP figures are combined public and private expenditures
for total outlay using the same methods that yield the 13-14% figure
for the U.S.

That the French had deductibles and copayments in their insurance fund
is to their credit ... I am in the minority for advocating such back
in Canada (to make the Canadian insurance look more like real health
insurance -- which actually it is).  The new Reform Party, a breakoff
of traditionalists from the Conservatives with a mildly ""libertarian""
faction, hold our public health insurance as an untouchable but that
just a few people have to be reminded that it's not free (the average
Canadian/European is more fiscally naive than their American
counterparts on issues like these).

I'm one of the few people who favour copayments (forget about
leftists, even our conservatives attack me for it on the Canadian
newsgroups) to make it look more like real insurance, 'cos the 100%
insurance payment is hidden (unlike in France) and if you didn't know
it, you'd believe it actually is socialized medicine (American
conservatives/libertarians and Canadian leftists are the only ones who
seriously call it that).  Canadians aren't worried about the
Americans, who spend 14%; we're worried about the French and Germans
who spend 7% to our 9% ... so the insurance is looking at things that
shouldn't be paid for out of general funds like physicals for
insurance policies, sick notes, electrolysis, etc.  The reason that
the Canadian health insurance hasn't spiralled out of control despite
being open and universal is that unlike Americans, there is no urge to
spend all of your benefits' worth, and more if you can ... we're a
different culture.


""Managed Care"" relies on HMO's, which are unknown in most western
nations that use only public health insurance like Canada, France
and Germany (I'm Canadian, and my German father-in-law-to-be says
of HMO/NHS approaches, ""We left that behind with East Germany!"").
Sure, HMO/NHS controls costs because you have managers strangling
doctors with budget strings.

In Canada, we use the public health insurance approach as in France
and Germany, with all private doctors and both private and public
hospitals.  It is all pure insurance without HMO's.  The divisions
are different, with the Germans using a couple hundred interlinked
""sickness funds"" over a century old while Canada divides by their
provinces (who run the insurance fund and set local fees with the
doctors monopoly; federal funds cover the fees disbursed.)

With such an open-ended system, it's no surprise that Canada is #2 to
the U.S. in costs; all-insurance is the most expensive way to go. The
French and Germans use the same approach but have larger populations
in more compact geography to improve scales of economy.

gld"
doc_1808,misc.forsale,"
box, manual, phonecord    $25 + shipping
Dennis
"
doc_1810,rec.sport.baseball,"Reposted, without permission, from rec.music.dylan:
"
doc_1812,sci.crypt,"I am writing an article on Clipper for Network World.  I am looking for
comments and opinions (that I can quote) on the scheme, its implications
for security and privacy, its acceptance here and overseas, etc. 

I hope this to be a balenced article, with opinions from various quarters.
The only  catch is that your name and company affiliation will appear in
print.

I am on very tight deadline (I need to finish this Wednesday night).  Please
call or E-Mail responses."
doc_1813,talk.politics.misc,"
I *cannot* *believe* I am posting in this thread, but what
the hell, he asked for it.

I had sort of the same reaction myself when I was first realizing
I was bi.  ""So what, >90% of everyone else is straight, I'd never
end up with a guy anyway.""  As several people on soc.bi pointed
out to me, this is true only if you find partners (for relationships
or just for sex) in primarily straight circles.  Nowadays with gay
culture quite visible in major cities and such, you can easily
find yourself in an overwhelmingly queer social circle if you so
choose.  (About half my friends are bi, and that's just from
hanging out in the science fiction club and going to UCBU once a
week, it's not as if I have to go out of my way and hang out in
bars or something.)

So the available pool for dates can be the same size.  Unless of
course you're trying to date a random sample of the US population.

As for promiscuity, I've traded email with Clayton on the topic,
and he still doesn't seem to want to admit that yes, gay males
are sometimes forced to resort to anonymous sex because they're
closeted and can't afford to be seen in a permanent relationship.
Or that part of the promiscuity is because of the messed-up gender
roles in our society, and when males are dating males and they've
*all* been trained to be the aggressor in sex, there's going to
be more sex.  Or that what's ""dysfunctional"", what's ""screwed up""
is societal attitudes, not gay sexuality, and that's what 
encourages deviant behavior in gay males.

(also note that just because someone's had 200 sex partners 
doesn't mean they're promiscuous.  yes, it sounds ridiculous,
but it's quite possible for someone to go through a heavily
closeted phase in which they have lots of anonymous sex with
strangers, and then come out, start forming real relationships,
and be monogamous or nearly so...)
"
doc_1814,sci.crypt,
doc_1815,sci.med,"I have a friend who has a very pronounced slouch of his upper back. He
always walks and sits this way so I have concluded that he is
hunchback.
Is this a genetic disorder, or is it something that people can correct.
i.e. is it just bad posture that can be changed with a bit of will
power?



"
doc_1816,alt.atheism,"

I _know_ I shouldn't get involved, but...   :-)

[bit deleted]


Righto, DAN, try this one with your Cornflakes...

The book says that Muhammad was either a liar, or he was crazy ( a 
modern day Mad Mahdi) or he was actually who he said he was.
Some reasons why he wouldn't be a liar are as follows.  Who would 
die for a lie?  Wouldn't people be able to tell if he was a liar?  People 
gathered around him and kept doing it, many gathered from hearing or seeing 
how his son-in-law made the sun stand still.  Call me a fool, but I believe 
he did make the sun stand still.  
Niether was he a lunatic.  Would more than an entire nation be drawn 
to someone who was crazy.  Very doubtful, in fact rediculous.  For example 
anyone who is drawn to the Mad Mahdi is obviously a fool, logical people see 
this right away.
Therefore since he wasn't a liar or a lunatic, he must have been the 
real thing.  

--"
doc_1817,talk.politics.misc,"
I'm afraid that I've lost the thread here.  I didn't suggest that all 
government regulations be subject to referenda.  So I don't follow the 
comments above.


I mean that an ideology that treats all government regulation as equally
undesirable and seeks to abolish all regulations is unlikely to draw
support among more than a miniscule portion of the electorate.

Furthermore, I am suggesting that such a plan is not feasible in an
industrial society because the weight of litigation and/or misery it
would produce would effectively crush productive effort.

No, I'm not surprised.  I just think it's interesting that on one hand
libertarians assume a limited government can be decreed, yet on the other
posit an entire government made up of people who carry guns.  (I realize
that many libertarians assume that such a government will be 
counterbalanced by a fully armed citizenry, but it is worth noting that
widespread civilian ownership of guns does not necessarily prevent the
establishment of totalitarian government, e.g. Iraq.)

Yup, sure do.  But since I also support the constitutional requirement
that the government provide for the general welfare (Article I section 8),
I'm willing to justify such programs on that basis.

Well, in the first place, I don't support a ""socialized economic system.""
I think within limits that capitalism is a fine idea.  But it is not
the case that ""any third party...is...as likely to be ignorant or corrupt
as the buyer or seller.""  There are multitudes of examples where such a
statement is demonstrably false.  Regulation of stock market transactions
that provide a reasonable basis for buyers to avoid fraud is only one
example.

jsh
"
doc_1818,sci.space,"In the April edition of ""One Small Step for a Space Activist"",
Allen Sherzer & Tim Kyger write:
  ""Another problem is what are called 'wraps' (or sometimes
   the 'center tax'). When work for a large program like
   Freedom or Shuttle is performed at a NASA center, the
   center skims off a portion which goes into what amounts
   to a slush fund. This money is used to fund work the
   center manager wants to fund. This sum is estimated to
   be over a third of the funds allocated. Think about
   that: Of the $30 billion cost of Freedom, fully $10
   billion won't be spent on anything having anything
   to do with Space Stations! Now, maybe that $10 billion
   was wisely spent (and maybe it wasn't), but the work done
   with it should stand on its own merits, not distorting
   the cost of other projects. Congress has no idea of the
   existense of these wraps; Congress has never heard the
   term 'center tax'. They look at the Station they are
   getting and the price they are paying and note that
   it doesn't add up. They wonder this blissfully unaware
   that a third of the money is going for something else.""

My dear friends, your mixing fact and fiction here. A couple
of weeks ago, when I first read this in your posting, I
talked with one of the cost experts here in Space Station
at Headquarters [if you wondering why I didn't post a
response immediately, I do have a real job I'm supposed
to be doing here at Headquarters, & digging up old 20 kHz
data & looking into Sherzer/Kyger claims rates pretty low
on the totem pole of priority. Also, I spent last weekend
in Kansas City, at the National Science Teachers 
Association conference, extolling the virtues of SSF
to 15,000 science teachers.]

First off, yes, the concept of 'center tax', or 'wrap' does
exist. If I recall the numbers correctly, the total 'tax'
for the SSF program for this fiscal year is around $40 Million.
This was computed by adding up the WP-1, WP-2, and WP-4
center 'taxes'. With the SSF budget for this fiscal year at
$2.2 Billion, my calculater says the tax percentage is
04/2.2 = 1.8%

Over the life of the SSF program, using your figure of $30
billion for the cost of SSF, a tax at a 1.8% rate comes to
$540 million. This is alot less than $10 billion, but I
will concede it's still an appreciable amount of pocket
change.

I should note that your estimate of the tax rate at 1/3 could
be close to the actual rate. The tax is only charged on funds
that are spent at the center (kind of like McDonalds at some
states, where you do have to pay sales tax if you eat
the food at the restaurant, but you don't if you get it
take-out). For example, at WP-4, the vast bulk of the funds
we receive go to the Rocketdyne Contract, and are *NOT*
subject to the center tax (I don't have the numbers in
front of me, but I'd guess at least 95% of the WP-4 funds
go to Rocketdyne). So, you could be right about a tax
rate of 1/3, but it's only applied to funds spent at the
center, and not to the prime contracts.

This leads to the obvious question ""What is the government
doing with SSF funds that don't go to the prime contractors?
(i.e. ok, WP-4 gets a slice of the $30 billion pie. A
big portion of this slice goes to Rocketdyne. What happens
to the balance of the funds, which aren't eaten
up by the center tax?)""

At WP-4, we call these funds we spend in-house supporting
development funds (as they are supporting the development
work done by Rocketdyne). We have used these funds to
setup our own testbed, to checkout the electrical
power system architecture. Our testbed has a real life
solar array field (left over from solar cell research
research a few years back), with lead-acid car batteries
(to simulate the Nickel-Hydrogen batteries on SSF), DC
switchgear, DC-DC converter units, and simulated
loads. Data from the testbed was used in a recent
change evaluation involving concerns about the stability
of the power system.

We have also used the supporting development money to
purchase Nickel Hydrogen batteries, which are on life
testing at both Lewis and the Crane Naval facility in
Indiana. As a side point, 6 of the battery cells on
test recently hit the four year life test milestone.
38 cells have completed 18,552 to 23,405 cycles (the
on-orbit batteries go through 5,840 cycles per year).

As a final example, my 'home' division at Lewis used
the supporting development funds to purchase personal
computers and work stations, for performing system
analyses (like modeling of the performance of the
electrical power system, availability calculations
using a Monte-Carlo simulation, setting up a 
database with information on weight of the power
system elements).

Finally, the money raised by the 'tax' does not all
go into a 'slush fund.' At Lewis, the director
does control a small discretionary fund. Each year,
any individual at Lewis can submit a proposal to
the director to get money from this fund to look
at pretty much anything within the Lewis Charter.

Most of the tax, however, goes to fund the 'general'
services at the Center, like the library, the 
central computer services division, the Contractor 
who removes the snow, etc. Thus, it is rather
difficult to determine what percentage of the
SSF budget doesn't go for SSF activities. To get
an accurate figure, you would have to take
the annual expenditure for the library (for example),
and then divide by the amount of the library funds
used to support SSF (which would be hard to
compute by itself - how would you figure out
what percentage of the bill for Aviation Week for
1 year is 'billable' to SSF, would you base it on
the person-hours SSF employees spend reading AV-week
versus the rest of the center personnel). You would
then have to compare this estimate of the SSF
portion of the library expense with the portion of
the tax that goes to support the library. Who knows,
maybe SSF overpays on the tax to run the library, but
we underpay for snow removal? Talk about
a burecratic nightmare!"
doc_1819,comp.graphics,"

	Did I not hear that there maybe some ports of Real3D Version2
   	in the pipeline somewhere, Possibly Unix. Not too sure though
        please put me straight."
doc_1822,rec.autos,"As you can see, I have two 1987 cars, both worth about $3000 each.
The problem is that maintenance costs on these two cars is
running about $4000 per year and insurance $3000 per year.

What am I doing wrong?

Within the last two months, the follows costs have occured:

Dodge 600 SE (Dodge's attempt at the American German car!)

$1,000 - replace head gasket
$300   - new radiator

Chevy Nova CL (Chevy's attempt at a Japan import!)

$500 - tune-up,oil change,valve gasket,middle exhaust pipe, misc.

Note also that the Chevy Nova CL (1987) has only 70 horsepwer!
Does anyone out there have a Chevy Nova with enough power
to get up even a small hill without knocking? Is there
something wrong with my car, I even use 93 octane gas!
(I have consider going to 110 octane if I can find it!)

Anyway, what are the best maintenance items to do-it-yourself,
and what equipment is needed? "
doc_1823,sci.med,"We were talking about Migraine and Exercise (I'm the one who can't
fathom the thought of exercise during migraine...).  Anyway, turning
the thread around, the other day I played tennis during my lunch
hour.  I'm out of tennis shape so it was very intense exercise.  I
got overheated, and dehydrated.  Afterwards, I noticed a tingling
sensation all over my head then about 2 hours later, I could feel
a migraine start.  (I continued to drink water in the afternoon.)
I took cafergot, but it didn't help and the pain started although
it wasn't as intense as it usually is and about 9pm that night, the
pain subsided.

This isn't the first time that I've had a migraine occur after exercise.
I'm wondering if anyone else has had the same experience and I wonder
what triggers the migraine in this situation (heat buildup? dehydration?).
I'm not giving up tennis so is there anything I can do (besides get into 
shape and don't play at high noon) to prevent this?

Thanks,"
doc_1824,talk.politics.mideast,"
# 3.      Is it true that Israeli stocks nuclear weapons ? If so,
# could you provide any evidence ?

Yes, Israel has nuclear weapons. However:

1) Their use so far has been restricted to killing deer, by LSD addicted
   ""Cherrie"" soldiers.

2) They are locked in the cellar of the ""Garinei Afula"" factory, and since
   the Gingi lost the key, no one can use them anymore.

3) Even if the Gingi finds the key, the chief Rabbis have a time lock
   on the bombs that does not allow them to be activated on the Sabbath
   and during weeks which follow victories of the Betar Jerusalem soccer
   team. A quick glance at the National League score table will reveal
   the strategic importance of this fact."
doc_1825,comp.os.ms-windows.misc,"
On all 1.44Mb drives (both Mac and PC), the disk spins at a constant
RPM.  On 800k Mac disk drives, the spin rate of the disk is varied so 
that the tracks pass under the head at a constant speed; a slower rotation
for the outer tracks, and a faster rotation for the inner tracks.  A PC
needs special controller hardware to make this happen."
doc_1826,sci.med,"I'm looking for good background and review paper references that can help me
understand the dynamics of cytoskeleton in normal and transformed cells.  In
particular, I'm not interested in translational behavior and cell motility,
but rather in the internal motions of the cytoskeleton and its components
under normal and transformed circumstances.

Also, I'd appreciate any data on force constants, mechanical, and elastic
properties of microtubules, and viscous properties of cytoplasm.  Any other
info relevant to the vibrational or acoustical properties of these would
be useful to me.

Thanks..."
doc_1827,talk.politics.guns,"/ iftccu:talk.politics.guns / kendall@lds.loral.com (Colin Kendall 6842) /  9:23 am  Apr 13, 1993 /


Follow more than one months posting.  As more than one reader has noted, 
there IS some reporting bias here.  I have seen months where these 
numbers were reversed.  I don't keep a constant tally, but it seems 
this particular issue had more shots fired than any other I can remember."
doc_1830,rec.autos,"

All gimmicks!  Stick with plain 'ol carnauba wax that's non-abrasive.
Eagle 1, Meguiars, Turtle Wax, and a few others are good examples.
The colored waxes just color in the scratches so they're not so 
apparent.  The better approach is to buff minor scratches completely
off with a cleaner/mild abrasive.

Never tried Liquid Glass, although I still have this sample they sent
me a few years back. "
doc_1831,sci.electronics,": Yes, I know it sounds crazy. Call it an urge. Call it what you want.
: Just don't ask why :-)

: Anyway, I'd like to build a UV flashlight, cheaply. ""flashlight"" means
: it should be reasonably portable, but could have a power pack if
: necessary.

: My main question is the bulb: where can I get UV bulbs? Do they
: need a lot of power? etc., etc.

: I'm not too concerned with whether it's long-wave or short-wave
: (but hey, if anyone has a cheap source of bulbs, I'll take both).

	Check out a medical supply catalog, the thing you are looking for
is called a woods lamp (so you can check for woods sign, certain skin
conditions flourecse (sp) under UV light)  They come in disposable
penlight like types and larger ac powered types.  It is also used in eye
examinations, a flourescent dye is introduced to the surface of the eye,
then UV is shined on it, shows up scratches and abrasions very clearly
that would otherwise be very difficult to detect.  (for the completest the
dye is called flouescien, and in normal light appears orangish, and leaves
a mild burning sensation to the eye for 10-15 minutes, until the tears
flush it all out.  

Have fun."
doc_1832,sci.electronics,"I'm looking for a circuit that will flash an led on in response 
to the output from a walkman cassette player. How could I do this?
I don't want it just to turn on, I want it to 'strobe' once so to speak,
per every beep I put on a cassette tape. 

     Would it be better to use a circuit based on the volume of the beeps
on the cassette, or better for the leds to respond to a tone of a certain
frequency? Is there any easy way to do either of these? I'm looking for 
the simplest circuit possible. I guess what I'm asking for is some sort of
color organ, but not quite. Let me trt to explain again...


     I'm going to have a pattern of beats (or beeps) on a cassette tape.
So on the tape you'd hear:   beep! (pause) beep! (pause) beep! (pause)..etc. 
, with speed increasing as time goes on. I want to synchronize an LED (
probably two of them) with the beeps on the cassette tape. So the LED, with
each beep, would go on and off real quick, generating a strobe light sort
of effect. The rapidity of the beeps on the tape would in turn effect the
rapidity of the blinking of the LEDS. And if there was no sound on the tape
(except for background his), the LEDs would remain off. Please help!


  Thanks,"
doc_1833,sci.electronics,"
	Try looking in a Magizine called Radio Electronics, May 1992 issue,
page 41.  There is a circuit for a Midi Light controller there.  

-=- Andy -=-"
doc_1834,comp.graphics,"Can someone who knows what they're talking about add a FAQ entry
on gamma correction?  Thanks."
doc_1835,sci.crypt,"
Legal or not, I've seen it done.  Phone records were obtained
in order to *establish* probable cause, rather than as a result of it.
In other words, for a fishing expedition.

 

And does the phone company require written, subpoena-able evidence
of probable cause in order to process the request?  I suggest that
the officer was disinterested in pursuing your case -- even if you
could prove the offender had called you at a certain time, your 
chances of winning a harassment suit on the strength of this evidence
are nil.  My contact with several people who have dealt with cases
of extreme phone harassment (several thousand calls in one case) teaches 
me that police in this area are quite lethargic about pursuing such matters.
"
doc_1836,rec.sport.hockey,"(Ali's letter deleted for brevity)


Roger,
Your responses might just exclude you from sharing your opinions,
then.  You see, the same rights Ali has to mail her letter to the NHL
are the same ones that let you post replies that mow her down like
wheat at harvest-time.  She never said she represented the entire
internet or the entire group rec.sport.hockey.  She has every right to
state her opinion along with those of the fifty or sixty or
hundred-odd folk who've agreed to allow her to list their names on the
bottom of it.  You may not agree with it.  Fine.  I really don't care
enough about the name change to care.  Your name isn't attached to it,
so why moan and complain?  If you felt her words were leading, well,
you're free to feel that way and take exception, but manners never
hurt.  I personally disagree and feel her generalizations were fine
(I have the right to think and say that, too).  Ali's under no
compunction to change a single word.  Now, while you're free to
disagree with every word she wrote, to tear apart her character is
uncalled for.  I'm posting this as a form of public reprimand.  If you
tear down Ali's integrity and character publicly, you'll get chastised
publicly in return.  Would it have been so hard to say, ""Ali, please
be a bit more specific in your description, the way I've read it
indicates you're stating my view also, and that's simply not true.
I'd really like to see a disclaimer noting that you don't mean the
entire internet or the entire r.s.h. group attached to it, despite
your intent to list names at the bottom.  Thanks.  Cordially as
always,"" &c.  Calling her a moron and an asshole just reduces the
weight of your words and the opinions of their author in the eyes of
myself, and possibly others.  

Oh, and Ali, nice to see someone standing up for something, even if
it's not something I personally advocate.  :-)






"
doc_1839,talk.religion.misc,"
Too many clues, not enough substance.  You ask a lot of
good questions, though, but they are questions *you* should
be worried about, not me.  I'm not the inerrantist here.

Let me know when you are ready to get serious."
doc_1840,sci.crypt,"In <MARC.93Apr18174241@oliver.mit.edu> marc@mit.edu (Marc Horowitz


I have also been in contact with Mitch about this. I believe
him when he says he didn't ask to be on the ""clipper"" list.

He also forwarded the traffic he had recieved through that list to
me which will be placed at some ftp site.

However, the first alias on the ""clipper list"" was csspab which was
another mailing list. It basically contained the addresses for
staffers and board members of the NIST security board. Several of
these people had their accounts within the dockmaster domain.

These are the people we might wish to FOIA...

/harry"
doc_1841,misc.forsale,"Tippman 68 Special Semi-Auto Rifle
120 round feeder
18 inch barrel - composite
14 inch barrel - composite
6 inch barrel - composite
20oz CO2 tank 
silencer
1200 rounds of paint
plus whatever else I have in the box.


all this for $375 or best offer


  "
doc_1844,rec.autos,"folks,

i am going to be purchasing a new vehicle in the next few months.  i
am trying to hold out until the fall since i have heard that i can
be in a better negotiating position to purchase a '93 right when the
'94s are coming out.  i need something that can comfortably carry
2 adults, 2 kids in car seats, and 2 60-pound dogs.  i can probably
afford something in the 14k-16k range.  i am interested in the SUV's
but am not sure there are any that are decent which i can afford.
i think the ford explorer got good reviews from consumer reports but
is above my $$$ range.  the isuzu rodeo is probably in my price range
but i think consumer reports gave it a big thumbs down.  can anyone
offer any suggestions?  i am hoping for something a little more hip
than the traditional wagon, and the SUVs look like fun (we do a lot of
camping too)."
doc_1846,talk.politics.guns,"[stuff deleted]

me:
David:

This is a very, very good point.  Who cares what kind of gun you've got if
you're lying on the ground dead.

[more stuff deleted.  mostly mine]
Another very good point that is well taken.  It seems that when lots of lead
is flying (either the cops or the gangs) someone innocent always gets caught
in the crossfire.

All points made above are well taken.  I guess I am in the mindset of
""having more makes it better"" which is obviously not the correct mindset
to take in this discussion.  Now that I think about the situation a
little more carefully I see your point exactly David and I
wholeheartedly (sp?) agree.  Like I said I'm just assuming that ""more
bullets and/or bigger bullets is better"".  Once again though I want to
state that I am a pro-gun individual and do NOT believe that gun control
is really a viable option here in the United States regardless of the drivel
that I spout here :-)"
doc_1847,comp.os.ms-windows.misc,": >IS3does anyone know whether or not it is possible to have 2 monitors working
: >IS3with Microsoft Windows 3.1? I have a Taxan Multi Vision 550 and a NEC

: This may work when using a VGA and a Hercules card in one system, but
: using two VGA-cards in one system will never work. 

I believe that two 8514 (8514/A?) may be used in tandem on one system.
This is the one exception to the VGA+Mono dual monitor combo that I
have heard about.  Has anybody done this?"
doc_1848,talk.politics.misc,"
My god, how many chances do they get?  Operation Move (Philedelphia, early  
80's), Black Panthers (Chicago, 1969), etc., etc.  Hell, we get heavily armed
millenial cults out west every couple of years.  Do with have to start a  
cascade of times the feds have been in situations like this?
"
doc_1849,comp.os.ms-windows.misc,"1. Fire up Microsoft Word for Windows (version 2.0c)

2. Type the following paragraph:

   If you want to rite really very dead good, you just cant live.
   Without one of the wonderfully write aids, what you're can get
   what helps me impress me boss.

3. Under Tools|Options|Grammar select ""Use grammar and style rules
   strictly (all rules) and click OK.

4. Run the grammar checker (this also does a spelling check).

No complaints.

Readability:
    Passive Sentences:    0%
    Flesch Reading Ease: 84.5
    Flesch Grade Level:   6.6
    Flesch-Kincaid:       5.2
    Gunning Fog Index:    8.7
"
doc_1850,alt.atheism,"
Humans have ""gone somewhat beyond"" what, exactly?    In one thread
you're telling us that natural morality is what animals do to
survive, and in this thread you are claiming that an omniscient
being can ""definitely"" say what is right and what is wrong.   So
what does this omniscient being use for a criterion?   The long-
term survival of the human species, or what?

How does omniscient map into ""definitely"" being able to assign
""right"" and ""wrong"" to actions?


Well, your ""original premises"" have a habit of changing over time,
so perhaps you'd like to review it for us, and tell us what the
difference is between an omniscient being be able to assign ""right""
and ""wrong"" to actions, and telling us the result, is. 


I'm talking about the morality introduced by you, which was going to
be implemented by this omniscient being that can ""definitely"" assign
""right"" and ""wrong"" to actions.

You tell us what type of morality that is."
doc_1851,rec.autos,"Back when I was building round tail light 2002s they were Bimmers.  It was
only when the (red suspendered, Reganomics generated, quiche eating) Yuppies
got into the market >-( that they became Beamers and the hood ornaments started
disappering."
doc_1852,alt.atheism,"
Hey! Glad to have some serious and constructive contributors in this
newsgroup. I agree 100% on the statement above, you might argue with
Bobby for eons, and he still does not get it, so the best thing is
to spare your mental resources to discuss more interesting issues.

Cheers,
Kent"
doc_1853,sci.crypt,"
Is the U used in the law enforcement field from the phone which placed the
call, from the unit whose 'start secure session' button was pressed first,
or does each phone transmit its own law enforcement field?  Even assuming
one of the first two choices, the FBI is going to get a fresh N,U for its
own database about every other phone call, eventually accumulating keys for
all the phones used to connect to the line they are monitoring, not just
the 'suspects' key.  (Assuming the ever-thrifty FBI doesn't forget each key
after its wiretap permission has expired.)  Not quite a pyramid, but not
bad, either."
doc_1854,rec.sport.hockey,"Hello Hockey fans.
Bonjour tout le monde!

Well, in Salt Lake City this past Sunday, the local ABC station decided not
to televise the hockey games.  La directrous de programme est la tete de merde!
Anyway, I have a satellite dish, and a few of my friends from hockey have invited themselves over to watch the games this coming Sunday (25 Apr), and I can
not find correct game times.  For the Calgary at LA game I have times showing
everything from 11:00 AM MDT, to 5:00 PM MDT.

I am not even sure what games are going to be played this coming Sunday, now
that ABC has mucked up the schedule.  I think I should be able to
pull in
three games (11:00 am, 2:00 pm, and 5:30 pm MDT) off the dish, but I am
not sure.

IF anybody has a schedule, pleas emial it to me.  As you can see, I have to
telent to get rec.sport.hockey, and it is sometimes difficult to get a link.

Thanks in advance
Merci d'avance

P.S.  Anglais ou francais d'accord.


Roland Behunin

behunin@oodis01.af.mil
behunin@oodis01.hill.af.mil"
doc_1856,rec.sport.baseball,": >Every single piece of evidence we can find points to Major League Baseball
: >being 50% offense, 50% defense.  A run scored is just as important as a run
: >prevented.  
: >
: This certainly passes the ""common sense test"" for me, but is there any
: statistical evidence to say what percent of defense is pitching and what
: percent is fielding?  I'd really like to know.  BTW, Sherri, thanks for 
: the DA data I find it fascinating.

One of the chapters in Palmer and Thorn's 'Hidden Game' is titled
'Pitching is 44% of Baseball,' implying that fielding is 6%.  How do
they determine that?  Beats me -- it's been a long, long time since I
read it.

One also has to separate offense into batting and baserunning, with the
split probably somewhere around 49.5% and 0.5%.
--"
doc_1857,comp.graphics,"For some reason I never saw the original post on this thread, but if you are
looking for fast polygon routines on vga on a PC, you really can't go past
the mode X stuff from Dr Dobbs. This code is all p.domain (as far as I know),
and in the original articles, the routines were all presented as dumb vga
routines, and then optimised to modeX with some interesting discussion along
the way.
If you are interested, I could find out more details of the issues in question,
(I have them at home)."
doc_1858,talk.politics.mideast,"To my fellow Columbian, I must ask, why do you say that I engage
in fantasies?  Arafat is a terrorist, who happens to have
 a lot of pull among Palestinians.  Can we ignore the two facts?
I doubt it."
doc_1859,sci.crypt," >a real RNG ? This turns those S1,S2 in a kind of bottleneck for system-
 >security."
